Timestamp,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base,Taker_buy_quote,Ignore
1741737600000,1923.42000000,1932.86000000,1867.09000000,1868.90000000,89187.39500000,1741751999999,169668071.65747400,448819,43526.49830000,82812454.36190000,0
1741752000000,1868.89000000,1916.66000000,1852.30000000,1911.26000000,110565.41190000,1741766399999,208089923.08539000,524315,61346.94420000,115506023.53585200,0
1741766400000,1911.26000000,1960.00000000,1871.11000000,1916.84000000,215120.86720000,1741780799999,410338912.78901300,826280,107608.81730000,205345292.20952200,0
1741780800000,1916.85000000,1947.00000000,1829.72000000,1869.85000000,248953.40790000,1741795199999,470768390.12403900,985353,122613.65870000,232019446.37330100,0
1741795200000,1869.86000000,1894.72000000,1862.45000000,1878.25000000,73654.17650000,1741809599999,138227973.55068400,422519,37152.03320000,69756028.43537600,0
1741809600000,1878.26000000,1915.95000000,1873.70000000,1908.20000000,51258.41780000,1741823999999,97291397.81158000,237635,27116.75240000,51478350.08514400,0
1741824000000,1908.20000000,1917.12000000,1882.01000000,1886.87000000,52279.62220000,1741838399999,99293702.20366200,316380,27519.24730000,52286116.65385800,0
1741838400000,1886.87000000,1891.50000000,1858.32000000,1872.23000000,70999.10650000,1741852799999,132892886.68011400,317324,36926.06780000,69132724.06575600,0
1741852800000,1872.23000000,1905.38000000,1853.90000000,1900.24000000,122758.59390000,1741867199999,231515026.21279500,483264,63900.68870000,120561266.43315300,0
1741867200000,1900.24000000,1923.09000000,1864.21000000,1875.41000000,175474.84460000,1741881599999,331844883.75072700,732713,80073.93770000,151454056.08239700,0
1741881600000,1875.41000000,1878.10000000,1821.81000000,1851.82000000,103269.56500000,1741895999999,190806574.12129300,572652,46510.41990000,85928596.40263500,0
1741896000000,1851.73000000,1883.56000000,1839.40000000,1864.59000000,44755.53000000,1741910399999,83275976.47447900,266350,21798.34060000,40578915.13094400,0
1741910400000,1864.59000000,1894.63000000,1861.31000000,1889.29000000,37433.64010000,1741924799999,70459296.80852300,214590,20579.42260000,38743169.29762100,0
1741924800000,1889.28000000,1905.42000000,1887.73000000,1893.07000000,43605.62670000,1741939199999,82594727.01307700,182537,25437.12390000,48194354.06827800,0
1741939200000,1893.08000000,1908.93000000,1889.50000000,1902.40000000,46793.35310000,1741953599999,88837887.62097300,230939,24976.62690000,47430963.96760900,0
1741953600000,1902.41000000,1942.48000000,1877.69000000,1922.20000000,143016.12010000,1741967999999,273752518.15571600,576012,72100.70650000,138016038.84775300,0
1741968000000,1922.20000000,1945.64000000,1914.19000000,1934.16000000,67614.67500000,1741982399999,130679206.68089100,340247,36290.22080000,70147570.90703000,0
1741982400000,1934.16000000,1934.94000000,1908.38000000,1911.65000000,37342.32050000,1741996799999,71799076.47449900,184293,17424.64110000,33500016.61761400,0
1741996800000,1911.64000000,1923.37000000,1903.75000000,1920.44000000,30993.08420000,1742011199999,59313872.78635500,162015,14977.16870000,28675901.25936400,0
1742011200000,1920.43000000,1935.21000000,1914.65000000,1917.66000000,33333.68030000,1742025599999,64160861.65315200,140340,17283.58520000,33275275.22123700,0
1742025600000,1917.68000000,1931.87000000,1912.70000000,1929.00000000,29503.12700000,1742039999999,56749294.51165100,139422,16111.79260000,31001129.11249700,0
1742040000000,1929.00000000,1939.60000000,1922.55000000,1937.83000000,35518.10720000,1742054399999,68594309.75036300,142552,16464.13230000,31790243.93454800,0
1742054400000,1937.84000000,1948.22000000,1928.76000000,1937.31000000,40092.55070000,1742068799999,77690632.48898100,153835,16281.21680000,31555583.40968900,0
1742068800000,1937.32000000,1957.19000000,1936.37000000,1937.17000000,40105.31810000,1742083199999,78063011.54789200,146265,22065.35920000,42960803.56832000,0
1742083200000,1937.18000000,1940.87000000,1916.56000000,1927.52000000,31212.30970000,1742097599999,60163493.53889400,149018,16072.97940000,30975922.53342600,0
1742097600000,1927.52000000,1934.00000000,1921.53000000,1925.89000000,22661.71800000,1742111999999,43686320.76882100,107116,10628.98900000,20493743.68310500,0
1742112000000,1925.89000000,1926.92000000,1866.90000000,1874.00000000,90060.57300000,1742126399999,170735023.07720300,332739,37539.23180000,71096382.51517300,0
1742126400000,1874.01000000,1898.33000000,1873.42000000,1895.01000000,53503.77160000,1742140799999,100860544.67125500,285965,24499.54620000,46191112.83718400,0
1742140800000,1895.01000000,1924.11000000,1860.38000000,1882.74000000,86543.06850000,1742155199999,164247040.26476300,368692,39552.45170000,75104838.67757800,0
1742155200000,1882.73000000,1898.63000000,1870.10000000,1887.00000000,40785.21560000,1742169599999,76927842.57073900,223055,19457.41980000,36704280.40301000,0
1742169600000,1887.01000000,1915.44000000,1886.36000000,1908.85000000,41322.99280000,1742183999999,78692208.15466500,212073,21774.86300000,41466932.93661200,0
1742184000000,1908.85000000,1912.99000000,1879.98000000,1900.74000000,38881.32350000,1742198399999,73788503.13767400,195758,19125.38770000,36289755.13012700,0
1742198400000,1900.75000000,1918.42000000,1893.00000000,1910.59000000,37499.89880000,1742212799999,71551746.05231900,200749,19855.45660000,37884567.30648900,0
1742212800000,1910.58000000,1939.03000000,1888.01000000,1919.47000000,107747.90700000,1742227199999,205712381.88139500,475853,54218.11320000,103536756.60196700,0
1742227200000,1919.47000000,1952.40000000,1907.74000000,1942.23000000,71315.48440000,1742241599999,138027686.17721800,307499,35904.92550000,69505408.22817300,0
1742241600000,1942.22000000,1949.50000000,1922.20000000,1926.31000000,38072.88120000,1742255999999,73712448.87503600,174092,15916.23220000,30816057.51741700,0
1742256000000,1926.30000000,1930.25000000,1897.47000000,1901.17000000,52066.72450000,1742270399999,99444969.24162000,245959,20095.46510000,38394743.45454600,0
1742270400000,1901.17000000,1910.41000000,1893.86000000,1905.06000000,37720.04280000,1742284799999,71756725.57650200,205121,19216.25400000,36555795.18724000,0
1742284800000,1905.05000000,1913.09000000,1885.58000000,1892.43000000,55602.07090000,1742299199999,105637409.14897800,231090,23517.10380000,44695949.95032600,0
1742299200000,1892.42000000,1903.20000000,1872.31000000,1881.02000000,87278.06900000,1742313599999,164771053.79923700,398677,38904.11770000,73426438.78612000,0
1742313600000,1881.03000000,1908.39000000,1873.60000000,1904.57000000,56527.72580000,1742327999999,106637767.67068500,276287,31571.84360000,59549044.70462700,0
1742328000000,1904.57000000,1936.20000000,1898.65000000,1931.54000000,43701.38250000,1742342399999,83862072.11428900,192676,23473.88650000,45045903.71111000,0
1742342400000,1931.54000000,1949.03000000,1927.58000000,1938.33000000,78297.36900000,1742356799999,151748244.54323900,255363,37875.30510000,73415873.78382600,0
1742356800000,1938.33000000,1943.14000000,1930.30000000,1932.00000000,51764.97120000,1742371199999,100201397.85504600,202883,25360.47130000,49089952.33715700,0
1742371200000,1932.00000000,2033.79000000,1931.70000000,2027.99000000,177658.34620000,1742385599999,353217175.90603600,558214,89789.18860000,178590336.03683200,0
1742385600000,2028.00000000,2056.99000000,1994.65000000,2048.99000000,153084.40550000,1742399999999,309639369.77669200,633833,74721.43340000,151188956.38879800,0
1742400000000,2049.00000000,2064.91000000,1997.33000000,2031.06000000,179077.36810000,1742414399999,364108667.20801800,659725,83543.26830000,169880794.70514800,0
1742414400000,2031.07000000,2069.90000000,2028.58000000,2056.06000000,51927.04340000,1742428799999,106279043.19258700,304662,26878.70290000,55024041.01027000,0
1742428800000,2056.05000000,2067.90000000,2020.41000000,2022.75000000,55508.55880000,1742443199999,113062267.34458600,309527,23756.52140000,48386905.20539300,0
1742443200000,2022.75000000,2025.60000000,2005.20000000,2007.54000000,56313.65440000,1742457599999,113495409.65298200,190032,20970.97550000,42262929.33809500,0
1742457600000,2007.55000000,2021.27000000,1972.40000000,1989.08000000,83047.30290000,1742471999999,165665180.09345300,338650,37422.96710000,74709866.01981700,0
1742472000000,1989.09000000,2010.66000000,1965.85000000,1972.17000000,86188.19790000,1742486399999,171350685.23084200,482712,41003.04850000,81540427.42010700,0
1742486400000,1972.01000000,1980.26000000,1952.17000000,1974.75000000,92498.91040000,1742500799999,181969220.65594500,396500,50024.03750000,98408712.84821300,0
1742500800000,1974.76000000,1984.88000000,1971.33000000,1983.79000000,27962.30380000,1742515199999,55308940.95976100,167598,12540.78720000,24808946.29979400,0
1742515200000,1983.79000000,1996.73000000,1973.00000000,1978.17000000,36187.01960000,1742529599999,71909212.54487700,213750,15942.27860000,31685234.87571100,0
1742529600000,1978.16000000,1989.95000000,1966.52000000,1976.78000000,32847.94020000,1742543999999,64865695.46488700,212748,14564.56700000,28765344.66291100,0
1742544000000,1976.79000000,1982.33000000,1956.60000000,1966.81000000,43285.70760000,1742558399999,85243110.98412300,256459,21619.70620000,42574138.63948500,0
1742558400000,1966.81000000,1973.99000000,1937.10000000,1950.69000000,70931.01730000,1742572799999,138302161.38871000,390339,36450.87340000,71082746.77452800,0
1742572800000,1950.69000000,1977.90000000,1946.07000000,1973.93000000,51879.29560000,1742587199999,102013644.14397400,241161,27841.02220000,54745007.34012300,0
1742587200000,1973.92000000,1983.40000000,1962.62000000,1965.75000000,27510.67870000,1742601599999,54254121.33198300,156112,14254.59170000,28112430.38028300,0
1742601600000,1965.74000000,1987.23000000,1964.34000000,1986.04000000,30242.48570000,1742615999999,59878737.82250000,160284,15246.00770000,30188118.36183500,0
1742616000000,1986.07000000,1993.10000000,1983.23000000,1984.23000000,22032.52880000,1742630399999,43806598.18174100,99502,9417.89520000,18726295.96241200,0
1742630400000,1984.22000000,2006.61000000,1981.68000000,1990.41000000,42628.23250000,1742644799999,85044525.57812800,171934,20104.08640000,40122612.37143800,0
1742644800000,1990.41000000,1997.75000000,1981.12000000,1986.29000000,29865.66340000,1742659199999,59389022.86572300,140248,15179.73920000,30187272.53519700,0
1742659200000,1986.29000000,2000.00000000,1982.52000000,1995.94000000,21282.06840000,1742673599999,42391926.27562300,118973,12239.88970000,24381658.66156900,0
1742673600000,1995.95000000,2004.30000000,1974.78000000,1980.69000000,24731.97860000,1742687999999,49168554.59560400,142205,11229.62480000,22343792.67198400,0
1742688000000,1980.68000000,2008.73000000,1976.81000000,2008.31000000,30652.62200000,1742702399999,61157466.62497800,147865,16448.37910000,32824459.84210300,0
1742702400000,2008.32000000,2019.80000000,1992.08000000,2008.04000000,84722.81660000,1742716799999,169364762.99640000,152020,53766.79280000,107453218.68324900,0
1742716800000,2008.04000000,2020.74000000,2002.90000000,2008.01000000,40446.24290000,1742731199999,81425267.60577200,165493,18883.34410000,38017273.06497100,0
1742731200000,2008.01000000,2020.20000000,2002.52000000,2007.06000000,41764.05700000,1742745599999,83960367.95032700,178047,18581.44350000,37356543.13722500,0
1742745600000,2007.06000000,2008.23000000,1987.50000000,1996.30000000,37278.06990000,1742759999999,74448450.07782300,162474,16733.98720000,33417730.00257100,0
1742760000000,1996.30000000,2006.68000000,1980.77000000,2005.99000000,33843.71490000,1742774399999,67453729.49695100,167981,17131.45900000,34149395.84605200,0
1742774400000,2005.99000000,2021.39000000,1977.67000000,2014.48000000,79392.73750000,1742788799999,158782215.59842000,311706,39411.91550000,78853103.04479100,0
1742788800000,2014.49000000,2079.58000000,2014.49000000,2069.16000000,123425.72400000,1742803199999,253282725.65517700,379839,65706.05670000,134717440.09778400,0
1742803200000,2069.18000000,2104.11000000,2068.77000000,2092.77000000,82706.61260000,1742817599999,172796409.93080600,311384,40125.78130000,83829054.85900600,0
1742817600000,2092.77000000,2102.49000000,2073.47000000,2089.77000000,85147.89800000,1742831999999,177554972.91779800,377054,42032.84820000,87674281.30762800,0
1742832000000,2089.76000000,2101.30000000,2067.67000000,2088.71000000,69700.27740000,1742846399999,145456939.45121900,262532,35820.74780000,74772742.96746800,0
1742846400000,2088.71000000,2095.41000000,2068.33000000,2081.20000000,37539.56590000,1742860799999,78110952.04111300,161531,18890.32630000,39310993.21492900,0
1742860800000,2081.20000000,2097.70000000,2041.83000000,2043.26000000,63776.90530000,1742875199999,131750951.29844300,270019,27086.72330000,56010806.34161700,0
1742875200000,2043.25000000,2066.98000000,2037.08000000,2055.55000000,45714.90260000,1742889599999,93802607.59167100,193312,20531.88710000,42125211.39971600,0
1742889600000,2055.56000000,2075.36000000,2052.44000000,2068.68000000,58564.86070000,1742903999999,120923425.20787700,214504,18815.03290000,38887766.64347500,0
1742904000000,2068.68000000,2080.40000000,2051.88000000,2067.67000000,75513.43190000,1742918399999,156162748.89757400,329675,34609.78380000,71597801.81731400,0
1742918400000,2067.67000000,2083.52000000,2056.51000000,2075.64000000,49556.16430000,1742932799999,102601196.11715000,226618,26526.77180000,54934414.84802300,0
1742932800000,2075.64000000,2082.99000000,2053.85000000,2066.15000000,35639.06440000,1742947199999,73678990.66803400,163906,17278.09390000,35726310.71568200,0
1742947200000,2066.16000000,2079.21000000,2042.60000000,2049.07000000,47785.89770000,1742961599999,98519021.64222600,188181,23963.96360000,49426147.86768100,0
1742961600000,2049.06000000,2071.40000000,2047.55000000,2069.25000000,49512.95130000,1742975999999,102049140.66162600,160068,22860.23290000,47100004.40763800,0
1742976000000,2069.26000000,2075.76000000,2057.60000000,2068.51000000,61640.95660000,1742990399999,127423835.14658300,185746,21078.36260000,43588884.65542100,0
1742990400000,2068.52000000,2070.52000000,2006.66000000,2012.27000000,132460.49990000,1743004799999,268955965.25785100,420947,57534.60050000,116742877.57948300,0
1743004800000,2012.27000000,2022.13000000,1981.60000000,1999.92000000,100130.39300000,1743019199999,200703582.65834400,328214,36533.70040000,73201173.54307300,0
1743019200000,1999.91000000,2017.92000000,1991.85000000,2009.52000000,37444.63010000,1743033599999,75105660.10001500,185318,19474.21230000,39066493.26721500,0
1743033600000,2009.52000000,2037.38000000,2006.78000000,2031.32000000,41020.33100000,1743047999999,83037288.40324600,167636,21548.15340000,43618567.91300600,0
1743048000000,2031.32000000,2032.87000000,2020.95000000,2026.43000000,27996.11920000,1743062399999,56727627.79530600,129310,11022.61740000,22334812.71264000,0
1743062400000,2026.42000000,2035.92000000,2012.21000000,2016.21000000,54604.88040000,1743076799999,110557100.03320700,216478,19821.83270000,40142157.90701300,0
1743076800000,2016.21000000,2026.32000000,1987.06000000,2005.49000000,124157.28600000,1743091199999,249521362.61981700,451988,55813.10630000,112185958.09915300,0
